TimeStampleftPrimary2DAxis;leftGrip;leftGripButton;leftMenuButton;LeftPrimaryButton;leftPrimaryTouch;leftSecondaryButton;leftSecondaryTouch;leftTrigger;leftTriggerButton;leftPrimary2DAxisClick;leftPrimary2DAxisTouch;leftIsTracked;leftTrackingState;leftDevicePosition;leftDeviceRotation;leftDeviceVelocity;leftDeviceAngularVelocity;rightPrimary2DAxis;rightGrip;rightGripButton;rightMenuButton;rightPrimaryButton;rightPrimaryTouch;rightSecondaryButton;rightSecondaryTouch;rightTrigger;rightTriggerButton;rightPrimary2DAxisClick;rightPrimary2DAxisTouch;rightIsTracked;rightTrackingState;rightDevicePosition;rightDeviceRotation;rightDeviceVelocity;rightDeviceAngularVelocity;isUserPresence;isHeadSetTracked;isHeadSetTrackingState;isHeadSetDevicePosition;isHeadSetDeviceRotation;isHeadSetDeviceVelocity;isHeadSetDeviceAngularVelocity;isHeadSetDeviceAcceleration;isHeadSetDeviceAngularAcceleration;isHeadSetLeftEyePosition;isHeadSetLeftEyeRotation;isHeadSetLeftEyeVelocity;isHeadSetLeftEyeAngularVelocity;isHeadSetLeftEyeAcceleration;isHeadSetLeftEyeAngularAcceleration;isHeadSetRightEyePosition;isHeadSetRightEyeRotation;isHeadSetRightEyeVelocity;isHeadSetRightEyeAngularVelocity;isHeadSetRightEyeAcceleration;isHeadSetRightEyeAngularAcceleration;isHeadSetCenterEyePosition;isHeadSetCenterEyeRotation;isHeadSetCenterEyeVelocity;isHeadSetCenterEyeAngularVelocity;isHeadSetCenterEyeAcceleration;isHeadSetCenterEyeAngularAcceleration;this.isHeadSetBatterieLevel = isHeadSetBatterieLevel;HeadsetColorCameraAcceleration;HeadsetColorCameraAngularAcceleration;HeadsetColorCameraAngularVelocity;HeadsetColorCameraPosition;HeadsetColorCameraRotation;HeadsetColorCameraVelocity;HeadsetFixationPoint;HeadsetLeftEyeOpenAmount;HeadsetRightEyeOpenAmount
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04950, -0.01775, 0.00088, 0.99862);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04939, -0.01744, 0.00070, 0.99863);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04931, -0.01717, 0.00055, 0.99864);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04922, -0.01686, 0.00041, 0.99865);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04909, -0.01631, 0.00019, 0.99866);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04905, -0.01603, 0.00010, 0.99867);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04903, -0.01574, 0.00000, 0.99867);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04905, -0.01544, -0.00012, 0.99868);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04909, -0.01512, -0.00022, 0.99868);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04915, -0.01483, -0.00032, 0.99868);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04923, -0.01456, -0.00043, 0.99868);(0.03, -0.01, 0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04933, -0.01430, -0.00054, 0.99868);(0.02, -0.01, 0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04946, -0.01401, -0.00065, 0.99868);(0.02, -0.01, 0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04959, -0.01374, -0.00080, 0.99868);(0.02, -0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04971, -0.01349, -0.00093, 0.99867);(0.02, -0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04983, -0.01324, -0.00107, 0.99867);(0.02, -0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04994, -0.01298, -0.00121, 0.99867);(0.02, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05004, -0.01276, -0.00132, 0.99866);(0.02, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05012, -0.01255, -0.00142, 0.99866);(0.02, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05018, -0.01235, -0.00149, 0.99866);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05023, -0.01214, -0.00155, 0.99866);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05026, -0.01195, -0.00158, 0.99866);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05028, -0.01177, -0.00160, 0.99866);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05027, -0.01158, -0.00159, 0.99867);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05026, -0.01139, -0.00157, 0.99867);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05023, -0.01114, -0.00153, 0.99867);(0.01, 0.00, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05019, -0.01090, -0.00148, 0.99868);(0.01, 0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05015, -0.01072, -0.00147, 0.99868);(0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05014, -0.01058, -0.00146, 0.99868);(0.00, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05014, -0.01043, -0.00145, 0.99869);(0.00, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05014, -0.01028, -0.00144, 0.99869);(0.00, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05014, -0.01012, -0.00145, 0.99869);(0.00, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05014, -0.00999, -0.00146, 0.99869);(0.00, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05013, -0.00988, -0.00148, 0.99869);(0.00, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05011, -0.00976, -0.00152, 0.99870);(0.00, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.05005, -0.00965, -0.00155, 0.99870);(0.00, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04999, -0.00956, -0.00160, 0.99870);(-0.01, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04990, -0.00947, -0.00166, 0.99871);(-0.01, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04978, -0.00939, -0.00173, 0.99871);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04965, -0.00931, -0.00179, 0.99872);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04950, -0.00923, -0.00184, 0.99873);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04936, -0.00915, -0.00186, 0.99874);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04921, -0.00905, -0.00188, 0.99875);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04907, -0.00896, -0.00191, 0.99875);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04892, -0.00883, -0.00196, 0.99876);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04877, -0.00868, -0.00201, 0.99877);(-0.02, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04860, -0.00851, -0.00207, 0.99878);(-0.02, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04846, -0.00839, -0.00212, 0.99879);(-0.02, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04807, -0.00801, -0.00224, 0.99881);(-0.02, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04787, -0.00783, -0.00229, 0.99882);(-0.02, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04762, -0.00766, -0.00232, 0.99883);(-0.02, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04719, -0.00741, -0.00237, 0.99886);(-0.03, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04673, -0.00722, -0.00243, 0.99888);(-0.03, 0.01, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04620, -0.00702, -0.00251, 0.99890);(-0.03, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04560, -0.00683, -0.00260, 0.99893);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04498, -0.00667, -0.00264, 0.99896);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04438, -0.00651, -0.00261, 0.99899);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.12, -0.09);(0.04377, -0.00633, -0.00249, 0.99902);(-0.04, 0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.04299, -0.00606, -0.00221, 0.99905);(-0.04, 0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.04247, -0.00588, -0.00199, 0.99908);(-0.04, 0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.04190, -0.00568, -0.00178, 0.99910);(-0.04, 0.01, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.04134, -0.00549, -0.00161, 0.99913);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.04065, -0.00530, -0.00143, 0.99916);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.04002, -0.00512, -0.00126, 0.99919);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.03917, -0.00491, -0.00102, 0.99922);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.03821, -0.00468, -0.00071, 0.99926);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.03716, -0.00445, -0.00036, 0.99930);(-0.04, 0.02, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.03583, -0.00416, 0.00009, 0.99935);(-0.04, 0.03, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.03454, -0.00390, 0.00048, 0.99940);(-0.04, 0.03, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.04, 1.13, -0.09);(0.03311, -0.00368, 0.00090, 0.99944);(-0.04, 0.03, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.03145, -0.00348, 0.00142, 0.99950);(-0.04, 0.04, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.02989, -0.00332, 0.00195, 0.99955);(-0.04, 0.04, 0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.02838, -0.00318, 0.00249, 0.99959);(-0.03, 0.04, 0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.02691, -0.00300, 0.00300, 0.99963);(-0.03, 0.03, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.02554, -0.00279, 0.00344, 0.99966);(-0.03, 0.03, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.02435, -0.00257, 0.00384, 0.99969);(-0.03, 0.03, 0.00);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.01957, -0.00134, 0.00855, 0.99977);(-0.01, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.01942, -0.00131, 0.00900, 0.99977);(-0.01, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.01923, -0.00132, 0.00927, 0.99977);(-0.01, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.01897, -0.00132, 0.00945, 0.99977);(-0.01, 0.00, -0.01);;;;;;;;;;;;;;
1715806193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;(-0.05, 1.13, -0.09);(0.01856, -0.00133, 0.00957, 0.99978);(-0.01, 0.01, -0.01);;;;;;;;;;;;;;
